Date,Ticker,Currency,Open,High,Low,Close,Adj Close,Volume,Change,%Change,MarketCap
2023-04-15,AVAX-USD,USD,19.25,19.51,19.03,19.11,19.11,186898140,-0.14,-0.73,8681321472
2023-04-15,BNB-USD,USD,329.17,335.97,327.57,333.41,333.41,730957108,4.24,1.29,156638248960
2023-04-15,BTC-USD,USD,30490.75,30601.74,30245.88,30318.50,30318.50,-944216510,-172.25,-0.56,2272121585664
2023-04-15,DOGE-USD,USD,0.09,0.09,0.09,0.09,0.09,463978095,0.00,0.00,30334775296
2023-04-15,DOT-USD,USD,6.73,6.85,6.65,6.81,6.81,194370592,0.08,1.19,5121885696
2023-04-15,ETH-USD,USD,2101.62,2111.08,2076.51,2092.47,2092.47,-553466439,-9.15,-0.44,496596582400
2023-04-15,ICP-USD,USD,5.51,5.94,5.40,5.89,5.89,51063263,0.38,6.90,1706506624
2023-04-15,LINK-USD,USD,7.75,8.05,7.64,8.01,8.01,303168438,0.26,3.35,12714944512
2023-04-15,LTC-USD,USD,96.45,97.24,95.18,96.87,96.87,403922763,0.42,0.44,7622200832
2023-04-15,MATIC-USD,USD,1.16,1.18,1.15,1.17,1.17,337486132,0.01,0.86,0
2023-04-15,NEAR-USD,USD,2.22,2.40,2.18,2.32,2.32,208460355,0.10,4.50,2972301568
2023-04-15,SOL-USD,USD,24.77,24.77,23.87,24.08,24.08,379745930,-0.69,-2.79,110541570048
2023-04-15,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,160719155,0.00,0.00,28247525376
2023-04-15,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,12,0.00,,17388
2023-04-15,XRP-USD,USD,0.52,0.53,0.52,0.52,0.52,670556486,0.00,0.00,157739499520
2023-04-16,ADA-USD,USD,0.45,0.46,0.44,0.45,0.45,378398337,0.00,0.00,23967385600
2023-04-16,ATOM-USD,USD,12.39,12.89,12.38,12.70,12.70,191861076,0.31,2.50,1506169472
2023-04-16,AVAX-USD,USD,19.11,20.46,18.94,20.20,20.20,272546344,1.09,5.70,8681321472
2023-04-16,BNB-USD,USD,333.39,349.96,331.29,348.22,348.22,936315454,14.83,4.45,156638248960
2023-04-16,BTC-USD,USD,30315.98,30555.54,30157.83,30315.36,30315.36,-30085471,-0.62,-0.00,2272121585664
2023-04-16,DOGE-USD,USD,0.09,0.09,0.09,0.09,0.09,594760862,0.00,0.00,30334775296
2023-04-16,DOT-USD,USD,6.81,6.87,6.69,6.83,6.83,184532381,0.02,0.29,5121885696
2023-04-16,ETH-USD,USD,2092.28,2137.45,2076.83,2120.01,2120.01,-691807736,27.73,1.33,496596582400
2023-04-16,ICP-USD,USD,5.89,6.17,5.78,6.08,6.08,56741792,0.19,3.23,1706506624
2023-04-16,LINK-USD,USD,8.01,8.16,7.93,8.14,8.14,284062027,0.13,1.62,12714944512
2023-04-16,LTC-USD,USD,96.86,101.86,95.65,100.27,100.27,768844226,3.41,3.52,7622200832
2023-04-16,MATIC-USD,USD,1.17,1.19,1.15,1.18,1.18,267047390,0.01,0.85,0
2023-04-16,NEAR-USD,USD,2.32,2.35,2.27,2.33,2.33,108720977,0.01,0.43,2972301568
2023-04-16,SOL-USD,USD,24.08,25.45,23.95,25.36,25.36,466841333,1.28,5.32,110541570048
2023-04-16,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,138908766,0.00,0.00,28247525376
2023-04-16,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,12,0.00,,17388
2023-04-16,XRP-USD,USD,0.52,0.52,0.52,0.52,0.52,631212313,0.00,0.00,157739499520
2023-04-17,ADA-USD,USD,0.45,0.45,0.43,0.43,0.43,467653074,-0.02,-4.44,23967385600
2023-04-17,ATOM-USD,USD,12.69,12.93,12.34,12.34,12.34,165043636,-0.35,-2.76,1506169472
2023-04-17,AVAX-USD,USD,20.20,21.09,20.03,20.51,20.51,504173915,0.31,1.53,8681321472
2023-04-17,BNB-USD,USD,348.18,350.07,338.26,339.99,339.99,856381072,-8.19,-2.35,156638248960
2023-04-17,BTC-USD,USD,30317.15,30319.20,29275.37,29445.04,29445.04,692317578,-872.11,-2.88,2272121585664
2023-04-17,DOGE-USD,USD,0.09,0.09,0.09,0.09,0.09,1360494890,0.00,0.00,30334775296
2023-04-17,DOT-USD,USD,6.83,6.83,6.65,6.70,6.70,210933974,-0.13,-1.90,5121885696
2023-04-17,ETH-USD,USD,2120.00,2120.11,2063.04,2076.24,2076.24,1058947954,-43.76,-2.06,496596582400
2023-04-17,ICP-USD,USD,6.08,6.28,5.87,6.25,6.25,70349919,0.17,2.80,1706506624
2023-04-17,LINK-USD,USD,8.14,8.27,7.92,8.16,8.16,460381261,0.02,0.25,12714944512
2023-04-17,LTC-USD,USD,100.26,100.30,97.98,98.67,98.67,687145902,-1.59,-1.59,7622200832
2023-04-17,MATIC-USD,USD,1.18,1.18,1.15,1.15,1.15,344411568,-0.03,-2.54,0
2023-04-17,NEAR-USD,USD,2.33,2.33,2.25,2.29,2.29,141704573,-0.04,-1.72,2972301568
2023-04-17,SOL-USD,USD,25.36,25.94,24.41,24.56,24.56,789077237,-0.80,-3.15,110541570048
2023-04-17,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,186846117,0.00,0.00,28247525376
2023-04-17,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-17,XRP-USD,USD,0.52,0.52,0.51,0.51,0.51,1021376248,-0.01,-1.92,157739499520
2023-04-18,ADA-USD,USD,0.43,0.45,0.43,0.44,0.44,344714826,0.01,2.33,23967385600
2023-04-18,ATOM-USD,USD,12.34,12.76,12.18,12.55,12.55,142719247,0.21,1.70,1506169472
2023-04-18,AVAX-USD,USD,20.52,21.53,20.38,21.23,21.23,289785299,0.71,3.46,8681321472
2023-04-18,BNB-USD,USD,340.04,346.49,337.86,343.19,343.19,741280408,3.15,0.93,156638248960
2023-04-18,BTC-USD,USD,29449.09,30470.30,29154.85,30397.55,30397.55,-1994306984,948.46,3.22,2272121585664
2023-04-18,DOGE-USD,USD,0.09,0.09,0.09,0.09,0.09,839983343,0.00,0.00,30334775296
2023-04-18,DOT-USD,USD,6.70,6.98,6.61,6.92,6.92,241653739,0.22,3.28,5121885696
2023-04-18,ETH-USD,USD,2075.86,2121.53,2057.65,2104.54,2104.54,544080551,28.68,1.38,496596582400
2023-04-18,ICP-USD,USD,6.25,6.97,6.15,6.81,6.81,119002307,0.56,8.96,1706506624
2023-04-18,LINK-USD,USD,8.17,8.73,8.06,8.58,8.58,512634725,0.41,5.02,12714944512
2023-04-18,LTC-USD,USD,98.70,103.05,98.16,101.85,101.85,711227682,3.15,3.19,7622200832
2023-04-18,MATIC-USD,USD,1.15,1.18,1.15,1.17,1.17,313818165,0.02,1.74,0
2023-04-18,NEAR-USD,USD,2.29,2.40,2.25,2.35,2.35,125909993,0.06,2.62,2972301568
2023-04-18,SOL-USD,USD,24.56,25.42,24.10,24.85,24.85,487693856,0.29,1.18,110541570048
2023-04-18,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,182633505,0.00,0.00,28247525376
2023-04-18,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-18,XRP-USD,USD,0.51,0.54,0.51,0.53,0.53,1169237634,0.02,3.92,157739499520
2023-04-19,ADA-USD,USD,0.44,0.44,0.41,0.42,0.42,572007595,-0.02,-4.55,23967385600
2023-04-19,ATOM-USD,USD,12.55,12.58,11.61,11.71,11.71,217678324,-0.84,-6.69,1506169472
2023-04-19,AVAX-USD,USD,21.22,21.22,18.79,18.99,18.99,375670294,-2.23,-10.51,8681321472
2023-04-19,BNB-USD,USD,343.17,343.53,321.05,322.71,322.71,826810466,-20.46,-5.96,156638248960
2023-04-19,BTC-USD,USD,30394.19,30411.05,28669.90,28822.68,28822.68,-1198238355,-1571.51,-5.17,2272121585664
2023-04-19,DOGE-USD,USD,0.09,0.09,0.09,0.09,0.09,1277738666,0.00,0.00,30334775296
2023-04-19,DOT-USD,USD,6.92,6.92,6.27,6.32,6.32,301612588,-0.60,-8.67,5121885696
2023-04-19,ETH-USD,USD,2103.95,2104.86,1928.58,1936.40,1936.40,894843563,-167.55,-7.96,496596582400
2023-04-19,ICP-USD,USD,6.81,7.19,6.04,6.12,6.12,121903531,-0.69,-10.13,1706506624
2023-04-19,LINK-USD,USD,8.58,8.58,7.72,7.77,7.77,543475883,-0.81,-9.44,12714944512
2023-04-19,LTC-USD,USD,101.85,101.86,89.47,90.44,90.44,935252615,-11.41,-11.20,7622200832
2023-04-19,MATIC-USD,USD,1.17,1.18,1.08,1.09,1.09,506542920,-0.08,-6.84,0
2023-04-19,NEAR-USD,USD,2.35,2.40,2.13,2.15,2.15,167894385,-0.20,-8.51,2972301568
2023-04-19,SOL-USD,USD,24.85,24.94,22.27,22.71,22.71,836873906,-2.14,-8.61,110541570048
2023-04-19,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,284488433,0.00,0.00,28247525376
2023-04-19,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-19,XRP-USD,USD,0.53,0.53,0.49,0.49,0.49,2047949057,-0.04,-7.55,157739499520
2023-04-20,ADA-USD,USD,0.42,0.42,0.40,0.40,0.40,446305606,-0.02,-4.76,23967385600
2023-04-20,ATOM-USD,USD,11.71,12.12,11.32,11.39,11.39,175574801,-0.32,-2.73,1506169472
2023-04-20,AVAX-USD,USD,18.99,19.40,18.30,18.33,18.33,294882989,-0.66,-3.48,8681321472
2023-04-20,BNB-USD,USD,322.59,326.55,315.90,317.89,317.89,663981561,-4.70,-1.46,156638248960
2023-04-20,BTC-USD,USD,28823.68,29076.40,28037.26,28245.99,28245.99,-134476120,-577.69,-2.00,2272121585664
2023-04-20,DOGE-USD,USD,0.09,0.09,0.08,0.08,0.08,1950918834,-0.01,-11.11,30334775296
2023-04-20,DOT-USD,USD,6.32,6.43,6.08,6.11,6.11,240517995,-0.21,-3.32,5121885696
2023-04-20,ETH-USD,USD,1936.42,1979.57,1918.13,1943.10,1943.10,-1560766482,6.68,0.34,496596582400
2023-04-20,ICP-USD,USD,6.12,6.37,5.84,5.88,5.88,57057659,-0.24,-3.92,1706506624
2023-04-20,LINK-USD,USD,7.77,7.95,7.49,7.52,7.52,392775059,-0.25,-3.22,12714944512
2023-04-20,LTC-USD,USD,90.44,91.88,87.58,90.24,90.24,747749560,-0.20,-0.22,7622200832
2023-04-20,MATIC-USD,USD,1.09,1.10,1.04,1.05,1.05,377497546,-0.04,-3.67,0
2023-04-20,NEAR-USD,USD,2.15,2.20,2.03,2.05,2.05,125243331,-0.10,-4.65,2972301568
2023-04-20,SOL-USD,USD,22.70,23.12,21.66,22.18,22.18,658826580,-0.52,-2.29,110541570048
2023-04-20,TRX-USD,USD,0.07,0.07,0.06,0.07,0.07,260052069,0.00,0.00,28247525376
2023-04-20,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-20,XRP-USD,USD,0.49,0.50,0.47,0.47,0.47,1484251970,-0.02,-4.08,157739499520
2023-04-21,ADA-USD,USD,0.40,0.41,0.38,0.38,0.38,423456899,-0.02,-5.00,23967385600
2023-04-21,ATOM-USD,USD,11.39,11.47,10.67,10.80,10.80,161054459,-0.59,-5.18,1506169472
2023-04-21,AVAX-USD,USD,18.33,18.49,16.81,16.95,16.95,312839997,-1.38,-7.53,8681321472
2023-04-21,BNB-USD,USD,317.92,331.42,316.12,321.67,321.67,1057530805,3.75,1.18,156638248960
2023-04-21,BTC-USD,USD,28249.23,28349.97,27177.37,27276.91,27276.91,-715332150,-972.32,-3.44,2272121585664
2023-04-21,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,853137910,0.00,0.00,30334775296
2023-04-21,DOT-USD,USD,6.11,6.17,5.80,5.85,5.85,213504772,-0.26,-4.26,5121885696
2023-04-21,ETH-USD,USD,1943.41,1955.65,1827.79,1850.00,1850.00,-840627307,-93.41,-4.81,496596582400
2023-04-21,ICP-USD,USD,5.88,5.92,5.41,5.54,5.54,51582126,-0.34,-5.78,1706506624
2023-04-21,LINK-USD,USD,7.52,7.58,7.04,7.12,7.12,340540634,-0.40,-5.32,12714944512
2023-04-21,LTC-USD,USD,90.24,90.67,84.90,85.52,85.52,662381963,-4.72,-5.23,7622200832
2023-04-21,MATIC-USD,USD,1.05,1.06,1.00,1.01,1.01,414880568,-0.04,-3.81,0
2023-04-21,NEAR-USD,USD,2.05,2.06,1.89,1.93,1.93,102038195,-0.12,-5.85,2972301568
2023-04-21,SOL-USD,USD,22.18,22.38,21.13,21.28,21.28,489546774,-0.90,-4.06,110541570048
2023-04-21,TRX-USD,USD,0.07,0.07,0.06,0.07,0.07,203170564,0.00,0.00,28247525376
2023-04-21,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-21,XRP-USD,USD,0.47,0.48,0.44,0.45,0.45,1412575276,-0.02,-4.26,157739499520
2023-04-22,ADA-USD,USD,0.38,0.40,0.38,0.40,0.40,263309100,0.02,5.26,23967385600
2023-04-22,ATOM-USD,USD,10.80,11.05,10.71,11.04,11.04,104030793,0.24,2.22,1506169472
2023-04-22,AVAX-USD,USD,16.95,17.34,16.85,17.23,17.23,141967935,0.28,1.65,8681321472
2023-04-22,BNB-USD,USD,321.66,332.99,320.31,332.00,332.00,670641138,10.34,3.21,156638248960
2023-04-22,BTC-USD,USD,27265.89,27872.14,27169.57,27817.50,27817.50,240832714,551.61,2.02,2272121585664
2023-04-22,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,396888464,0.00,0.00,30334775296
2023-04-22,DOT-USD,USD,5.85,5.97,5.83,5.95,5.95,120513765,0.10,1.71,5121885696
2023-04-22,ETH-USD,USD,1849.29,1886.78,1845.85,1874.23,1874.23,-1619291866,24.94,1.35,496596582400
2023-04-22,ICP-USD,USD,5.54,5.62,5.41,5.62,5.62,26800635,0.08,1.44,1706506624
2023-04-22,LINK-USD,USD,7.12,7.22,7.09,7.18,7.18,179657711,0.06,0.84,12714944512
2023-04-22,LTC-USD,USD,85.52,87.25,85.03,87.10,87.10,380034373,1.58,1.85,7622200832
2023-04-22,MATIC-USD,USD,1.01,1.03,1.01,1.03,1.03,338864115,0.02,1.98,0
2023-04-22,NEAR-USD,USD,1.93,1.95,1.90,1.95,1.95,55625749,0.02,1.04,2972301568
2023-04-22,SOL-USD,USD,21.28,21.95,21.11,21.82,21.82,246809009,0.54,2.54,110541570048
2023-04-22,TRX-USD,USD,0.06,0.07,0.06,0.07,0.07,186829871,0.01,16.67,28247525376
2023-04-22,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-22,XRP-USD,USD,0.45,0.47,0.45,0.47,0.47,948350839,0.02,4.44,157739499520
2023-04-23,ADA-USD,USD,0.40,0.40,0.38,0.39,0.39,238675240,-0.01,-2.50,23967385600
2023-04-23,ATOM-USD,USD,11.04,11.04,10.62,10.83,10.83,90444450,-0.21,-1.90,1506169472
2023-04-23,AVAX-USD,USD,17.23,17.25,16.59,16.87,16.87,135279687,-0.36,-2.09,8681321472
2023-04-23,BNB-USD,USD,332.01,332.22,327.78,330.62,330.62,639990072,-1.39,-0.42,156638248960
2023-04-23,BTC-USD,USD,27816.14,27820.24,27400.31,27591.38,27591.38,-99455056,-224.76,-0.81,2272121585664
2023-04-23,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,365182428,0.00,0.00,30334775296
2023-04-23,DOT-USD,USD,5.95,5.97,5.80,5.92,5.92,133626835,-0.03,-0.50,5121885696
2023-04-23,ETH-USD,USD,1874.17,1882.23,1838.99,1862.06,1862.06,-1982482730,-12.11,-0.65,496596582400
2023-04-23,ICP-USD,USD,5.62,5.62,5.26,5.42,5.42,26745400,-0.20,-3.56,1706506624
2023-04-23,LINK-USD,USD,7.18,7.18,6.92,7.08,7.08,208419900,-0.10,-1.39,12714944512
2023-04-23,LTC-USD,USD,87.10,87.13,84.92,86.90,86.90,382921210,-0.20,-0.23,7622200832
2023-04-23,MATIC-USD,USD,1.03,1.03,0.99,1.00,1.00,396078444,-0.03,-2.91,0
2023-04-23,NEAR-USD,USD,1.95,1.95,1.86,1.91,1.91,64035997,-0.04,-2.05,2972301568
2023-04-23,SOL-USD,USD,21.82,22.22,21.07,21.48,21.48,314447869,-0.34,-1.56,110541570048
2023-04-23,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,179889691,0.00,0.00,28247525376
2023-04-23,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-23,XRP-USD,USD,0.47,0.47,0.46,0.47,0.47,745785219,0.00,0.00,157739499520
2023-04-24,ADA-USD,USD,0.39,0.40,0.38,0.38,0.38,282707626,-0.01,-2.56,23967385600
2023-04-24,ATOM-USD,USD,10.83,10.97,10.67,10.89,10.89,103850643,0.06,0.55,1506169472
2023-04-24,AVAX-USD,USD,16.86,17.22,16.60,16.94,16.94,162414862,0.08,0.47,8681321472
2023-04-24,BNB-USD,USD,330.62,333.45,328.14,331.25,331.25,662758378,0.63,0.19,156638248960
2023-04-24,BTC-USD,USD,27591.73,27979.98,27070.85,27525.34,27525.34,523419146,-66.39,-0.24,2272121585664
2023-04-24,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,392854009,0.00,0.00,30334775296
2023-04-24,DOT-USD,USD,5.92,6.01,5.82,5.89,5.89,153343402,-0.03,-0.51,5121885696
2023-04-24,ETH-USD,USD,1862.09,1888.19,1811.79,1842.76,1842.76,-151743254,-19.33,-1.04,496596582400
2023-04-24,ICP-USD,USD,5.42,5.57,5.27,5.38,5.38,25409121,-0.04,-0.74,1706506624
2023-04-24,LINK-USD,USD,7.08,7.25,7.04,7.08,7.08,222800034,0.00,0.00,12714944512
2023-04-24,LTC-USD,USD,86.88,88.88,86.37,88.41,88.41,516200917,1.53,1.76,7622200832
2023-04-24,MATIC-USD,USD,1.00,1.02,0.98,0.99,0.99,450928113,-0.01,-1.00,0
2023-04-24,NEAR-USD,USD,1.91,1.94,1.85,1.89,1.89,66183542,-0.02,-1.05,2972301568
2023-04-24,SOL-USD,USD,21.48,21.95,21.08,21.39,21.39,358681450,-0.09,-0.42,110541570048
2023-04-24,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,183407395,0.00,0.00,28247525376
2023-04-24,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-24,XRP-USD,USD,0.47,0.48,0.45,0.46,0.46,1287683583,-0.01,-2.13,157739499520
2023-04-25,ADA-USD,USD,0.38,0.39,0.38,0.39,0.39,286897325,0.01,2.63,23967385600
2023-04-25,ATOM-USD,USD,10.89,11.08,10.67,11.05,11.05,101114259,0.16,1.47,1506169472
2023-04-25,AVAX-USD,USD,16.94,17.74,16.81,17.64,17.64,201291903,0.70,4.13,8681321472
2023-04-25,BNB-USD,USD,331.20,339.70,328.81,338.33,338.33,682400159,7.13,2.15,156638248960
2023-04-25,BTC-USD,USD,27514.87,28371.08,27207.93,28307.60,28307.60,553503955,792.73,2.88,2272121585664
2023-04-25,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,343833135,0.00,0.00,30334775296
2023-04-25,DOT-USD,USD,5.89,6.01,5.80,6.00,6.00,143709783,0.11,1.87,5121885696
2023-04-25,ETH-USD,USD,1842.20,1877.48,1805.32,1866.75,1866.75,87320889,24.55,1.33,496596582400
2023-04-25,ICP-USD,USD,5.38,5.53,5.18,5.49,5.49,31752602,0.11,2.04,1706506624
2023-04-25,LINK-USD,USD,7.08,7.29,6.97,7.27,7.27,197437029,0.19,2.68,12714944512
2023-04-25,LTC-USD,USD,88.40,91.65,87.42,91.11,91.11,614049406,2.71,3.07,7622200832
2023-04-25,MATIC-USD,USD,0.99,1.01,0.95,1.01,1.01,485149208,0.02,2.02,0
2023-04-25,NEAR-USD,USD,1.89,1.98,1.85,1.96,1.96,75431462,0.07,3.70,2972301568
2023-04-25,SOL-USD,USD,21.39,21.94,20.78,21.93,21.93,367752382,0.54,2.52,110541570048
2023-04-25,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,174903064,0.00,0.00,28247525376
2023-04-25,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-25,XRP-USD,USD,0.46,0.47,0.45,0.47,0.47,1120038773,0.01,2.17,157739499520
2023-04-26,ADA-USD,USD,0.39,0.42,0.38,0.40,0.40,488881520,0.01,2.56,23967385600
2023-04-26,ATOM-USD,USD,11.05,11.38,10.32,10.92,10.92,165482473,-0.13,-1.18,1506169472
2023-04-26,AVAX-USD,USD,17.64,18.20,16.44,17.19,17.19,301564451,-0.45,-2.55,8681321472
2023-04-26,BNB-USD,USD,338.32,344.82,325.44,330.82,330.82,910334786,-7.50,-2.22,156638248960
2023-04-26,BTC-USD,USD,28300.06,29995.84,27324.55,28422.70,28422.70,1789470947,122.64,0.43,2272121585664
2023-04-26,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,722718207,0.00,0.00,30334775296
2023-04-26,DOT-USD,USD,6.00,6.21,5.67,5.85,5.85,255969404,-0.15,-2.50,5121885696
2023-04-26,ETH-USD,USD,1866.15,1962.57,1792.46,1866.56,1866.56,1471622808,0.41,0.02,496596582400
2023-04-26,ICP-USD,USD,5.49,5.71,5.09,5.31,5.31,48752930,-0.18,-3.28,1706506624
2023-04-26,LINK-USD,USD,7.27,7.50,6.81,7.00,7.00,358341934,-0.27,-3.71,12714944512
2023-04-26,LTC-USD,USD,91.11,93.80,85.43,88.25,88.25,798720366,-2.86,-3.14,7622200832
2023-04-26,MATIC-USD,USD,1.01,1.06,0.95,0.99,0.99,641146104,-0.02,-1.98,0
2023-04-26,NEAR-USD,USD,1.96,2.02,1.80,1.89,1.89,106165630,-0.07,-3.57,2972301568
2023-04-26,SOL-USD,USD,21.93,22.92,20.57,21.28,21.28,690088236,-0.65,-2.96,110541570048
2023-04-26,TRX-USD,USD,0.07,0.07,0.06,0.07,0.07,260293408,0.00,0.00,28247525376
2023-04-26,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-26,XRP-USD,USD,0.47,0.48,0.44,0.46,0.46,1585410692,-0.01,-2.13,157739499520
2023-04-27,ADA-USD,USD,0.40,0.42,0.40,0.41,0.41,398037704,0.01,2.50,23967385600
2023-04-27,ATOM-USD,USD,10.93,11.77,10.92,11.53,11.53,179502043,0.60,5.49,1506169472
2023-04-27,AVAX-USD,USD,17.19,17.90,17.15,17.72,17.72,204597089,0.53,3.08,8681321472
2023-04-27,BNB-USD,USD,330.85,336.45,329.10,331.20,331.20,750494420,0.35,0.11,156638248960
2023-04-27,BTC-USD,USD,28428.46,29871.55,28402.89,29473.79,29473.79,1383641251,1045.33,3.68,2272121585664
2023-04-27,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,435944109,0.00,0.00,30334775296
2023-04-27,DOT-USD,USD,5.85,6.04,5.84,5.97,5.97,178453274,0.12,2.05,5121885696
2023-04-27,ETH-USD,USD,1866.69,1936.95,1863.15,1908.79,1908.79,1123243918,42.10,2.26,496596582400
2023-04-27,ICP-USD,USD,5.31,5.78,5.30,5.74,5.74,42619538,0.43,8.10,1706506624
2023-04-27,LINK-USD,USD,7.00,7.22,7.00,7.17,7.17,773383672,0.17,2.43,12714944512
2023-04-27,LTC-USD,USD,88.26,90.51,87.78,89.69,89.69,574362305,1.43,1.62,7622200832
2023-04-27,MATIC-USD,USD,0.99,1.03,0.98,1.01,1.01,523407037,0.02,2.02,0
2023-04-27,NEAR-USD,USD,1.89,1.95,1.88,1.92,1.92,66875296,0.03,1.59,2972301568
2023-04-27,SOL-USD,USD,21.28,22.48,21.23,22.34,22.34,509745191,1.06,4.98,110541570048
2023-04-27,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,190727736,0.00,0.00,28247525376
2023-04-27,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-27,XRP-USD,USD,0.46,0.47,0.46,0.47,0.47,1631460643,0.01,2.17,157739499520
2023-04-28,ADA-USD,USD,0.41,0.41,0.40,0.40,0.40,231694651,-0.01,-2.44,23967385600
2023-04-28,ATOM-USD,USD,11.53,11.76,11.34,11.72,11.72,108497752,0.19,1.65,1506169472
2023-04-28,AVAX-USD,USD,17.72,17.81,17.31,17.56,17.56,127740732,-0.16,-0.90,8681321472
2023-04-28,BNB-USD,USD,331.20,331.20,319.59,324.50,324.50,1069178743,-6.70,-2.02,156638248960
2023-04-28,BTC-USD,USD,29481.01,29572.79,28929.61,29340.26,29340.26,364595703,-140.75,-0.48,2272121585664
2023-04-28,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,258987983,0.00,0.00,30334775296
2023-04-28,DOT-USD,USD,5.97,5.98,5.81,5.95,5.95,144987784,-0.02,-0.34,5121885696
2023-04-28,ETH-USD,USD,1909.27,1923.20,1876.29,1892.51,1892.51,-898174859,-16.76,-0.88,496596582400
2023-04-28,ICP-USD,USD,5.74,6.14,5.68,6.05,6.05,85636057,0.31,5.40,1706506624
2023-04-28,LINK-USD,USD,7.17,7.18,6.99,7.05,7.05,236637129,-0.12,-1.67,12714944512
2023-04-28,LTC-USD,USD,89.69,90.18,88.31,89.73,89.73,438218243,0.04,0.04,7622200832
2023-04-28,MATIC-USD,USD,1.01,1.01,0.98,1.00,1.00,390900688,-0.01,-0.99,0
2023-04-28,NEAR-USD,USD,1.92,1.94,1.88,1.92,1.92,39630122,0.00,0.00,2972301568
2023-04-28,SOL-USD,USD,22.34,23.46,22.21,23.37,23.37,511781472,1.03,4.61,110541570048
2023-04-28,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,159999592,0.00,0.00,28247525376
2023-04-28,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
2023-04-28,XRP-USD,USD,0.47,0.48,0.46,0.48,0.48,1145414603,0.01,2.13,157739499520
2023-04-29,ADA-USD,USD,0.40,0.41,0.40,0.40,0.40,156258897,0.00,0.00,23967385600
2023-04-29,ATOM-USD,USD,11.72,11.81,11.59,11.72,11.72,69581001,0.00,0.00,1506169472
2023-04-29,AVAX-USD,USD,17.56,17.72,17.41,17.48,17.48,98790066,-0.08,-0.46,8681321472
2023-04-29,BNB-USD,USD,324.49,324.74,321.87,322.13,322.13,536818146,-2.36,-0.73,156638248960
2023-04-29,BTC-USD,USD,29336.57,29452.46,29088.04,29248.49,29248.49,2072699741,-88.08,-0.30,2272121585664
2023-04-29,DOGE-USD,USD,0.08,0.08,0.08,0.08,0.08,268639541,0.00,0.00,30334775296
2023-04-29,DOT-USD,USD,5.95,6.05,5.93,6.04,6.04,113145134,0.09,1.51,5121885696
2023-04-29,ETH-USD,USD,1892.57,1916.97,1887.99,1908.92,1908.92,501683950,16.35,0.86,496596582400
2023-04-29,ICP-USD,USD,6.05,6.79,6.03,6.50,6.50,113159613,0.45,7.44,1706506624
2023-04-29,LINK-USD,USD,7.05,7.21,7.01,7.19,7.19,155603225,0.14,1.99,12714944512
2023-04-29,LTC-USD,USD,89.72,91.46,89.50,91.09,91.09,332392500,1.37,1.53,7622200832
2023-04-29,MATIC-USD,USD,1.00,1.02,0.99,1.00,1.00,341500119,0.00,0.00,0
2023-04-29,NEAR-USD,USD,1.92,1.96,1.91,1.94,1.94,30549716,0.02,1.04,2972301568
2023-04-29,SOL-USD,USD,23.37,23.75,22.99,23.18,23.18,369964075,-0.19,-0.81,110541570048
2023-04-29,TRX-USD,USD,0.07,0.07,0.07,0.07,0.07,165520602,0.00,0.00,28247525376
2023-04-29,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,3,0.00,,17388
